SKU,Name,Brand,RegularPrice,SalePrice,Size,Categories,Images,Gallery,Description,Link
2553188,J'adore Parfum d'Eau,DIOR,"$17,200 ",,3.4 oz / 100 mL,N?,"https://www.sephora.com/productimages/sku/s2553188-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2553188-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2553188-av-03-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2553188-av-03-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2553188-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2553188-av-04-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2553188-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2553188-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2553188-av-9-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2553188-av-9-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng:</strong> H??ng hoa</p><p><br></p><p><strong>Lo?i mùi h??ng:</strong> H??ng hoa ?m áp</p><p><br></p><p><strong>H??ng chính:</strong> Hoa nhài r?ng r?, Hoa m?c lan m?m m?i, Hoa cam ??ng t??i</p><p><br></p><p><strong>Mô t? h??ng th?m:</strong> <span style=""color: var(--attrpanel-color-text, #1a2028); font-size: var(--font-size-sm, 12px); background-color: var(--palette-white, #ffffff);"">Hoa. N??c. Ch? v?y thôi. Lo?i n??c hoa này là m?t lo?i n??c hoa sáng t?o có thành ph?n là hoa nhài sambac, hoa cam ??ng và hoa m?c lan. </span></p><p><br></p><p><strong>V? Chai: </strong>Chai n??c hoa J'adore huy?n tho?i có m?t s?c thái hoàn toàn m?i: màu tr?ng ??c v?i s? m?m m?i c?a ?á th?ch cao, g?i lên s? vu?t ve m?m m?i c?a cánh hoa.</p><p><br></p><p><strong>V? Mùi h??ng:</strong> Lo?i n??c hoa Dior dành cho ph? n? này s?p x?p l?i bó hoa J'adore mang tính bi?u t??ng thành m?t mùi h??ng t? nhiên vu?t ve làn da v?i s? ??ng b? c?a h??ng hoa nhài sambac, cam ??ng và m?c lan, phá v? quy t?c h??ng ??u-h??ng gi?a-h??ng cu?i c?a n??c hoa.</p>",https://www.sephora.com/product/j-adore-parfum-d-eau-P502013?skuId=2553188&amp;icid2=products grid:p502013:product
2553311,Good Fortune Eau de Parfum,Viktor&Rolf,"$7,250 ",,1.7 oz / 50 mL eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2553311-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2553311-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p484086-av-13-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p484086-av-13-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p484086-av-12-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p484086-av-12-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p484086-av-10-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p484086-av-10-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p484086-av-11-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p484086-av-11-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> Hoa<br><br><b>Lo?i mùi h??ng:</b> Hoa ?m áp<br><br><b>Ghi chú chính:</b> Chi?t xu?t hoa h?i-long ??m, hoa nhài siêu ngâm, vani Bourbon<br><br><b>Mô t? h??ng th?m:</b> Lo?i n??c hoa h??ng hoa dành cho ph? n? này th?c d?y v?i h??ng th?m t??i sáng, ???c khu?ch ??i b?i hoa nhài sang tr?ng ? trung tâm và ???c truy?n v?i vani bourbon béo ng?y và quy?n r? ? ph?n n?n, có ngu?n g?c ??o ??c ? Madagascar. ?ây là m?t lo?i n??c hoa Eau de Parfum thu?n chay không có thành ph?n có ngu?n g?c t? ??ng v?t.<br><br><b>V? chai:</b> M?t chai n??c hoa quy?n r? v?i h??ng th?m màu tím ???c treo trên m?t b? vàng. Chai n??c hoa có th? n?p l?i này ???c niêm phong b?ng con d?u Viktor&amp;Rolf mang tính bi?u t??ng và ???c ph? b?ng n?p ?á nhi?u m?t, g?i lên viên ?á th?ch anh tím m?nh m? ?? k?t n?i b?n v?i b?n ngã tâm linh c?a mình. Chai ???c làm b?ng 15 ph?n tr?m th?y tinh tái ch? và n?p chai không th? v?n ???c nên có th? ?? ??y l?i.<br><br><b>V? h??ng th?m:</b> L?y c?m h?ng t? b? s?u t?p Spiritual Glamour Haute Couture, Good Fortune Eau de Parfum là hi?n thân c?a m?t l?i s?ng m?i, tích c?c. Lo?i n??c hoa dành cho ph? n? có t?m nhìn xa này là b?n tuyên ngôn kh?u giác v? tâm linh và ti?m n?ng b?n thân, mang ??n cho b?n s?c m?nh ?? t?o ra v?n m?nh c?a riêng mình.",https://www.sephora.com/product/viktor-rolf-good-fortune-eau-de-parfum-P484086?skuId=2553311&amp;icid2=products grid:p484086:product
2558807,Harlem Nights Eau de Parfum,World of Chris Collins,"$17,500 ",,1.7 oz/ 50 mL,N?,"https://www.sephora.com/productimages/sku/s2558807-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2558807-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p481185-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p481185-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p481185-av-16-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p481185-av-16-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p481185-av-10-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p481185-av-10-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p481185-av-15-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p481185-av-15-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> H??ng ??t & H??ng g?<br><br><b>Lo?i mùi h??ng:</b> H??ng g? ?m<br><br><b>Ghi chú chính:</b> H??ng r??u rum, diên v?, g? ?àn h??ng<br><br><b>Mô t? mùi h??ng:</b> S? pha tr?n gi?a diên v? và x? h??ng ??ng v?t tái t?o c?m giác hút m?t ?i?u xì gà h?o h?ng, trong khi h??ng r??u rum có mùi nh? ???c rót t? trên k? cao nh?t. Cùng nhau, nh?ng n?t h??ng này t?o nên b?u không khí b?t t?n c?a cu?c s?ng v? ?êm nh?ng n?m 1920, n?i b?t k? ?êm nào c?ng có th? tr? thành huy?n tho?i.<br><br><b>V? chai:</b> Chai hình bình ???c l?y c?m h?ng t? nh?ng chi?c bình ???c s? d?ng trong các quán r??u l?u trong th?i k? C?m r??u nh?ng n?m 1920. Nó hoàn h?o ?? ch?a ??ng nh?ng thành ph?n h?p d?n và ngon lành c?a t?ng lo?i n??c hoa.<br><br><b>V? mùi h??ng:</b> ?ây là m?t lo?i n??c hoa nh? nhàng, táo b?o và n?ng nàn.",https://www.sephora.com/product/chris-collins-harlem-nights-eau-de-parfum-P481185?skuId=2558807&amp;icid2=products grid:p481185:product
2562718,Bergamusk Eau de Parfum,HERETIC,"$8,250 ",,1.7 oz/ 50 mL eau de parfum,N?,"https://www.sephora.com/productimages/sku/s2562718-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2562718-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p481709-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p481709-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p481709-av-10-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p481709-av-10-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p481709-av-15-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p481709-av-15-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> H??ng ??t &amp; H??ng g?<br><br><b>Lo?i mùi h??ng:</b> H??ng cam chanh &amp; H??ng g?<br><br><b>Ghi chú chính:</b> Cam Bergamot, C? roi ng?a, G? ?àn h??ng<br><br><b>Mô t? mùi h??ng:</b> H??ng cam Bergamot ph?n ch?n và x? h??ng tr?ng quy?n r? k?t h?p v?i h??ng gi?a là hoa nhài và tuy?t tùng.<br><br><b>V? h??ng th?m:</b> H??ng Bergamusk k?t h?p hai mùi h??ng m?nh m?—h??ng cam Bergamot ph?n ch?n, ???c hái t??i t? nh?ng khu v??n Calabria và h??ng x? h??ng tr?ng quy?n r? c?a ambrettolide kích thích tình d?c. H??ng gi?a là hoa nhài và tuy?t tùng kh?i g?i s? tò mò trong khi h??ng g? ?àn h??ng d?u nh? làm n?n t?ng cho m?t chút h?p d?n c?a phong cách bohemian.<br><br>",https://www.sephora.com/product/heretic-bergamusk-eau-de-parfum-P481709?skuId=2562718&amp;icid2=products grid:p481709:product
2568350,Missing Person Eau de Parfum,PHLUR,"$9,900 ",,1.7 oz/ 50 mL,N?,"https://www.sephora.com/productimages/sku/s2568350-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2568350-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2568350-av-3-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2568350-av-3-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2568350-av-1-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2568350-av-1-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2568350-av-2-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2568350-av-2-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2568350-av-5-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2568350-av-5-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2568350-av-4-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2568350-av-4-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng:</strong> ?m áp &amp; Cay n?ng</p><p><br></p><p><strong>Lo?i mùi h??ng:</strong> ?m áp &amp; Trong su?t</p><p><br></p><p><strong>Ghi chú chính:</strong> X? h??ng da, Cam Bergamot Nectar, G? vàng</p><p><br></p><p><strong>Mô t? mùi h??ng:</strong> N?u nude là m?t lo?i n??c hoa, thì ?ây chính là nó. ???c th?i h?n vào b?i h??ng x? h??ng tr?ng d? ch?u, ???c t?ng c??ng b?i s?c thái hoa tinh khi?t c?a hoa nhài và hoa cam r?c r?, và hòa quy?n v?i m?t v?t g? m?m m?i, trong su?t, Missing Person tinh khi?t, khiêu khích và không th? ph? nh?n là quen thu?c.</p><p><br></p><p><strong>V? chai:</strong> Missing Person ???c ??ng trong chai th?y tinh trong su?t, màu h? phách. N??c hoa PHLUR không s? d?ng thêm b?t k? thu?c nhu?m nào. Chai n??c hoa có n?p s? v?i khóa t?.</p><p><br></p><p><strong>V? n??c hoa:</strong> ""<em>Missing Person không ch? là m?t lo?i n??c hoa; ?ó là hành trình chân thành qua tình yêu, m?t mát và n?i nh?. ???c t?o ra t? tr?i nghi?m cá nhân c?a tôi khi tìm l?i chính mình sau khi chia tay, s?n ph?m này gói g?n cái ôm ?m áp c?a s? ti?p xúc da k? da và mùi h??ng thoang tho?ng c?a s? hi?n di?n c?a ng??i thân yêu. ?ây là s? tôn vinh s? ?m áp và thân m?t mà chúng ta trân tr?ng, gi? ?ây ???c ?óng chai ?? b?n tr?i nghi?m và k?t n?i v?i nh?ng k? ni?m ?áng trân tr?ng ?ó.""&nbsp;</em>- Chriselle Lim</p><p><br></p><p><br></p><p>CLEAN t?i Sephora là cam k?t c?a chúng tôi trong vi?c cung c?p các công th?c v??t ra ngoài các tiêu chu?n theo quy ??nh ?? tránh các thành ph?n gây tranh cãi mà không ?nh h??ng ??n hi?u qu?.</p>",https://www.sephora.com/product/phlur-missing-person-eau-de-parfum-P482716?skuId=2568350&amp;icid2=products grid:p482716:product
2569747,Mini Brazilian Crush Cheirosa ’68 Beija Flor™ Hair & Body Fragrance Mist,Sol de Janeiro,"$2,500 ",,3.04 oz / 90 mL,N?,"https://www.sephora.com/productimages/sku/s2569747-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2569747-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2569747-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2569747-av-02-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2569747-av-03-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2569747-av-03-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2569747-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2569747-av-04-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2569747-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2569747-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2569747-av-06-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2569747-av-06-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2569747-av-07-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2569747-av-07-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2569747-av-08-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2569747-av-08-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2569747-av-09-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2569747-av-09-zoom.jpg?imwidth=96 2x","<b>Công d?ng:</b>M?t lo?i x?t d??ng tóc và toàn thân v?i h??ng hoa nhài Brazil và vani. <b><br></b><br><b>Nhóm h??ng:</b> Hoa<br><br><b>Lo?i mùi h??ng:</b> Hoa trái cây<br><br><b>H??ng chính:</b> Hoa nhài Brazil, Qu? thanh long h?ng, Vani nguyên ch?t<br><br><b>Mô t? mùi h??ng:</b> ? Brazil, m?t bí quy?t làm ??p thi?t y?u là ph?i ""cheirosa"" (sheh-ro-zah), có ngh?a là luôn th?m ngon. Sôi ??ng và b?t ng?, mùi h??ng hoa trái cây này mang ??n m?t s? cám d? du ngo?n qua nh?ng khu v??n tràn ng?p ánh n?ng c?a Rio. Mùi h??ng ??m chìm này ???c hôn b?ng ni?m vui và luôn m?i g?i.<br><br><b>V? mùi h??ng:</b> Mùi h??ng hoa t??i mát, r?c r? này m?i b?n ??n v?i khu v??n t??i t?t c?a Sol de Janeiro bên b? bi?n—m?t ?c ??o ng?p tràn ánh n?ng, tràn ng?p h? th?c v?t t??i t?n và nh?y múa v?i không khí ??i d??ng.",https://www.sephora.com/product/sol-de-janeiro-mini-beija-flor-body-hair-mist-P482745?skuId=2569747&amp;icid2=products grid:p482745:product
2576072,Princess Eau de Parfum,KILIAN Paris,"$15,000 ",,1.70 oz / 50 mL eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2576072-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2576072-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p433937-av-6-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p433937-av-6-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p433937-av-7-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p433937-av-7-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p433937-av-8-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p433937-av-8-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng:&nbsp;</strong>?m áp &amp; Cay</p><p><br></p><p><strong>Lo?i mùi h??ng:&nbsp;</strong>?m áp &amp; Ng?t ngào Gourmands</p><p><br></p><p><strong>Ghi chú chính:&nbsp;</strong>G?ng, Trà xanh, K?o d?o</p><p><br></p><p><strong>Mô t? h??ng th?m:&nbsp;</strong>H??ng th?m gourmand này có h??ng v? ??c tr?ng c?a k?o d?o, matcha, hoa nhài và cam bergamot g?ng. H??ng th?m có v? ng?t ngào và ??n gi?n này chuy?n thành h??ng ph?c t?p h?n, có hoa và ngon h?n. Gi?ng nh? nh?m nháp m?t tách trà xanh matcha v?i m?t chút g?ng thoang tho?ng trên m?i.</p><p><br></p><p><strong>V? chai ??ng:</strong> Chai ??ng n??c hoa gourmand này có th? ???c n?p ??y vô th?i h?n, vì nh? chính Kilian ?ã nói, ""S? sang tr?ng th?c s? ph?i t?n t?i mãi mãi."" N??c hoa này ??ng trong m?t chai màu ?en bóng b?y ???c trang trí b?ng m?t t?m kim lo?i màu ?? và vàng, trên ?ó tên c?a lo?i n??c hoa ???c kh?c th? công.&nbsp;</p><p><br></p><p><strong>V? n??c hoa:&nbsp;</strong>M?t mùi h??ng sành ?i?u v?i m?t cú hích, lo?i n??c hoa này có h??ng v? th?m ngon c?a k?o d?o marshmallow tr?n v?i trà xanh matcha và m?t chút g?ng ?? t?o nên h??ng v? cay n?ng. B?n thân Kilian nói r?ng ""Princess hoàn toàn m?m m?i. Có v? ??n gi?n, nh?ng sau ?ó l?i có m?t kh?i l??ng và tính cách th?t tuy?t v?i.""&nbsp;</p><p><br></p><p>Chai n?p l?i sáng t?o này cho phép d? dàng ch?ng tràn, v?i bao bì ???c thu g?n ?? gi?m thi?u ch?t th?i ra môi tr??ng. B? phân ph?i tiên ti?n s? ng?ng t? ??ng chuy?n n??c hoa khi h?p ??ng ??y, ?? d? dàng n?p l?i t?i nhà.</p>",https://www.sephora.com/product/princess-eau-de-parfum-P433937?skuId=2576072&amp;icid2=products grid:p433937:product
2577443,Brazilian Crush Cheirosa ’68 Beija Flor™ Hair & Body Fragrance Mist,Sol de Janeiro,"$3,800 ",,8.01 oz / 240 mL,N?,"https://www.sephora.com/productimages/sku/s2577443-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2577443-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-av-02-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2577443-av-03-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-av-03-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2577443-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-av-04-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2577443-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2577443-av-06-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-av-06-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2577443-av-07-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-av-07-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2577443-av-08-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-av-08-zoom.jpg?imwidth=96 2x","<p><strong>Công d?ng: </strong>M?t lo?i x?t d??ng tóc và toàn thân v?i h??ng hoa nhài Brazil và vani.</p><p><strong>Nhóm h??ng:</strong> Hoa</p><p><strong>Lo?i mùi h??ng:</strong> Hoa trái cây</p><p><strong>H??ng chính:</strong> Hoa nhài Brazil, Qu? thanh long h?ng, Vani nguyên ch?t</p><p><strong>Mô t? mùi h??ng:</strong> ? Brazil, m?t bí quy?t làm ??p thi?t y?u là ph?i ""cheirosa"" (sheh-ro-zah), có ngh?a là luôn th?m ngon. Sôi ??ng và b?t ng?, mùi h??ng hoa trái cây này mang ??n s? cám d? du ngo?n qua nh?ng khu v??n ??y n?ng, l?m ??m c?a Rio. Mùi h??ng ??m chìm này ???c hôn b?ng ni?m vui và luôn m?i g?i.</p><p><strong>V? mùi h??ng:</strong> Mùi h??ng hoa t??i mát, r?c r? này m?i b?n ??n v?i khu v??n t??i t?t c?a Sol de Janeiro bên b? bi?n—m?t ?c ??o ??y n?ng, l?m ??m v?i h? th?c v?t t??i t?n và nh?y múa v?i không khí ??i d??ng.</p>",https://www.sephora.com/product/sol-de-janeiro-beija-flor-body-hair-mist-P483156?skuId=2577443&amp;icid2=products grid:p483156:product
2577443,Brazilian Crush Cheirosa ’68 Beija Flor™ Hair & Body Fragrance Mist,Sol de Janeiro,"$3,800 ",,8.01 oz / 240 mL,N?,"https://www.sephora.com/productimages/sku/s2577443-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2577443-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-av-02-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2577443-av-03-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-av-03-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2577443-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-av-04-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2577443-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2577443-av-06-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-av-06-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2577443-av-07-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-av-07-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2577443-av-08-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2577443-av-08-zoom.jpg?imwidth=96 2x","<p><strong>Công d?ng: </strong>M?t lo?i x?t d??ng tóc và toàn thân v?i h??ng hoa nhài Brazil và vani.</p><p><strong>Nhóm h??ng:</strong> Hoa</p><p><strong>Lo?i mùi h??ng:</strong> Hoa trái cây</p><p><strong>H??ng chính:</strong> Hoa nhài Brazil, Qu? thanh long h?ng, Vani nguyên ch?t</p><p><strong>Mô t? mùi h??ng:</strong> ? Brazil, m?t bí quy?t làm ??p thi?t y?u là ph?i ""cheirosa"" (sheh-ro-zah), có ngh?a là luôn th?m ngon. Sôi ??ng và b?t ng?, mùi h??ng hoa trái cây này mang ??n s? cám d? du ngo?n qua nh?ng khu v??n ??y n?ng, l?m ??m c?a Rio. Mùi h??ng ??m chìm này ???c hôn b?ng ni?m vui và luôn m?i g?i.</p><p><strong>V? mùi h??ng:</strong> Mùi h??ng hoa t??i mát, r?c r? này m?i b?n ??n v?i khu v??n t??i t?t c?a Sol de Janeiro bên b? bi?n—m?t ?c ??o ??y n?ng, l?m ??m v?i h? th?c v?t t??i t?n và nh?y múa v?i không khí ??i d??ng.</p>",https://www.sephora.com/product/sol-de-janeiro-beija-flor-body-hair-mist-P483156?skuId=2577443&amp;icid2=products grid:p483156:product
2586253,La Vie Est Belle Travel Spray,Lancôme,"$3,500 ",,0.33 oz / 10 mL,N?,"https://www.sephora.com/productimages/sku/s2586253-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2586253-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p484054-av-8-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p484054-av-8-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p484054-av-6-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p484054-av-6-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p484054-av-5-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p484054-av-5-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p484054-av-7-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p484054-av-7-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng:</strong> ?m áp &amp; Cay n?ng</p><p><br></p><p><strong>Lo?i mùi h??ng:</strong> ?m áp &amp; Ng?t ngào Gourmands</p><p><br></p><p><strong>Ghi chú chính:</strong> Diên v?, ho?c h??ng, vani</p><p><br></p><p><strong>Mô t? h??ng th?m:</strong> Lo?i n??c hoa này k?t h?p gi?a diên v?, ho?c h??ng ??t có ngu?n g?c b?n v?ng ? Bali và vani ?m áp v?i ???ng kéo s?i ?? l?i m?t v?t g?i c?m. ?ây là bó hoa gourmand pha tr?n các thành ph?n ?áng chú ý nh?t ?? t?o nên m?t h??ng th?m lâu dài và mang tính bi?u t??ng.</p><p><br></p><p><strong>V? chai:</strong> Ngh? thu?t n??c hoa Pháp ???c th? hi?n trong m?t chai n??c hoa ??c ?áo n?m b?t ???c b?n ch?t c?a h?nh phúc d??i hình d?ng m?t n? c??i hình thành ? ?áy chai. </p><p><br></p><p><strong class=""ql-size-normal"">V? h??ng th?m:</strong><span class=""ql-size-normal"" style=""font-family: var(--default-font-family);""> ""La vie est belle"", m?t thành ng? ti?ng Pháp có ngh?a là ""cu?c s?ng t??i ??p"", là v? vi?c l?a ch?n con ???ng riêng c?a b?n ?? ??t ???c h?nh phúc và truy?n c?m h?ng cho ng??i khác. ?ây là m?t lo?i n??c hoa v??t th?i gian ???c ch? tác ??c quy?n b?i hai nhà ch? t?o n??c hoa n?i ti?ng ng??i Pháp, Anne Flipo và Dominique Ropion, n?i m?i l?n x?t s? m? ra m?t ngày t??i ??p.</span></p>",https://www.sephora.com/product/lancome-la-vie-est-belle-travel-spray-P484054?skuId=2586253&amp;icid2=products grid:p484054:product
